site,date_GMT,Mean_Hs_m,Max_Hs_m,latitude,longitude,datetime,month,year
ABUR,2001-11-09,0.13,0.15,34.400275,-119.7445915,2001-11-09,11,2001
ABUR,2001-11-10,0.17,0.19,34.400275,-119.7445915,2001-11-10,11,2001
ABUR,2001-11-11,0.2,0.22,34.400275,-119.7445915,2001-11-11,11,2001
ABUR,2001-11-12,0.21,0.27,34.400275,-119.7445915,2001-11-12,11,2001
ABUR,2001-11-13,0.26,0.52,34.400275,-119.7445915,2001-11-13,11,2001
ABUR,2001-11-14,0.35,0.51,34.400275,-119.7445915,2001-11-14,11,2001
ABUR,2001-11-15,0.31,0.41,34.400275,-119.7445915,2001-11-15,11,2001
ABUR,2001-11-16,0.46,0.51,34.400275,-119.7445915,2001-11-16,11,2001
ABUR,2001-11-17,0.31,0.36,34.400275,-119.7445915,2001-11-17,11,2001
ABUR,2001-11-18,0.21,0.27,34.400275,-119.7445915,2001-11-18,11,2001
ABUR,2001-11-19,0.14,0.19,34.400275,-119.7445915,2001-11-19,11,2001
ABUR,2001-11-20,0.32,0.48,34.400275,-119.7445915,2001-11-20,11,2001
ABUR,2001-11-21,0.57,0.64,34.400275,-119.7445915,2001-11-21,11,2001
ABUR,2001-11-22,0.63,0.75,34.400275,-119.7445915,2001-11-22,11,2001
ABUR,2001-11-23,0.56,0.64,34.400275,-119.7445915,2001-11-23,11,2001
ABUR,2001-11-24,0.38,0.49,34.400275,-119.7445915,2001-11-24,11,2001
ABUR,2001-11-25,0.26,0.3,34.400275,-119.7445915,2001-11-25,11,2001
ABUR,2001-11-26,0.25,0.3,34.400275,-119.7445915,2001-11-26,11,2001
ABUR,2001-11-27,0.14,0.2,34.400275,-119.7445915,2001-11-27,11,2001
ABUR,2001-11-28,0.08,0.1,34.400275,-119.7445915,2001-11-28,11,2001
ABUR,2001-11-29,0.15,0.19,34.400275,-119.7445915,2001-11-29,11,2001
ABUR,2001-11-30,0.34,0.42,34.400275,-119.7445915,2001-11-30,11,2001
ABUR,2001-12-01,0.21,0.3,34.400275,-119.7445915,2001-12-01,12,2001
ABUR,2001-12-02,0.17,0.32,34.400275,-119.7445915,2001-12-02,12,2001
ABUR,2001-12-03,0.53,0.72,34.400275,-119.7445915,2001-12-03,12,2001
ABUR,2001-12-04,0.57,0.8,34.400275,-119.7445915,2001-12-04,12,2001
ABUR,2001-12-05,0.27,0.38,34.400275,-119.7445915,2001-12-05,12,2001
ABUR,2001-12-06,0.15,0.16,34.400275,-119.7445915,2001-12-06,12,2001
ABUR,2001-12-07,0.16,0.17,34.400275,-119.7445915,2001-12-07,12,2001
ABUR,2001-12-08,0.19,0.21,34.400275,-119.7445915,2001-12-08,12,2001
ABUR,2001-12-09,0.2,0.22,34.400275,-119.7445915,2001-12-09,12,2001
ABUR,2001-12-10,0.35,0.42,34.400275,-119.7445915,2001-12-10,12,2001
ABUR,2001-12-11,0.37,0.48,34.400275,-119.7445915,2001-12-11,12,2001
ABUR,2001-12-12,0.22,0.28,34.400275,-119.7445915,2001-12-12,12,2001
ABUR,2001-12-13,0.19,0.21,34.400275,-119.7445915,2001-12-13,12,2001
ABUR,2001-12-14,0.17,0.22,34.400275,-119.7445915,2001-12-14,12,2001
ABUR,2001-12-15,0.31,0.4,34.400275,-119.7445915,2001-12-15,12,2001
ABUR,2001-12-16,0.23,0.32,34.400275,-119.7445915,2001-12-16,12,2001
ABUR,2001-12-17,0.14,0.18,34.400275,-119.7445915,2001-12-17,12,2001
ABUR,2001-12-18,0.16,0.25,34.400275,-119.7445915,2001-12-18,12,2001
ABUR,2001-12-19,0.27,0.43,34.400275,-119.7445915,2001-12-19,12,2001
ABUR,2001-12-20,0.37,0.41,34.400275,-119.7445915,2001-12-20,12,2001
ABUR,2001-12-21,0.62,0.76,34.400275,-119.7445915,2001-12-21,12,2001
ABUR,2001-12-22,0.36,0.57,34.400275,-119.7445915,2001-12-22,12,2001
ABUR,2001-12-23,0.32,0.65,34.400275,-119.7445915,2001-12-23,12,2001
ABUR,2001-12-24,0.46,0.62,34.400275,-119.7445915,2001-12-24,12,2001
ABUR,2001-12-25,0.36,0.57,34.400275,-119.7445915,2001-12-25,12,2001
ABUR,2001-12-26,0.53,0.62,34.400275,-119.7445915,2001-12-26,12,2001
ABUR,2001-12-27,0.36,0.54,34.400275,-119.7445915,2001-12-27,12,2001
ABUR,2001-12-28,0.55,0.68,34.400275,-119.7445915,2001-12-28,12,2001
ABUR,2001-12-29,0.49,0.6,34.400275,-119.7445915,2001-12-29,12,2001
ABUR,2001-12-30,0.5,0.65,34.400275,-119.7445915,2001-12-30,12,2001
ABUR,2001-12-31,0.41,0.68,34.400275,-119.7445915,2001-12-31,12,2001
ABUR,2002-01-01,0.39,0.53,34.400275,-119.7445915,2002-01-01,1,2002
ABUR,2002-01-02,0.4,0.72,34.400275,-119.7445915,2002-01-02,1,2002
ABUR,2002-01-03,0.65,0.74,34.400275,-119.7445915,2002-01-03,1,2002
ABUR,2002-01-04,0.48,0.56,34.400275,-119.7445915,2002-01-04,1,2002
ABUR,2002-01-05,0.36,0.54,34.400275,-119.7445915,2002-01-05,1,2002
ABUR,2002-01-06,0.37,0.45,34.400275,-119.7445915,2002-01-06,1,2002
ABUR,2002-01-07,0.56,0.68,34.400275,-119.7445915,2002-01-07,1,2002
ABUR,2002-01-08,0.79,0.89,34.400275,-119.7445915,2002-01-08,1,2002
ABUR,2002-01-09,0.9,1.35,34.400275,-119.7445915,2002-01-09,1,2002
ABUR,2002-01-10,0.76,0.97,34.400275,-119.7445915,2002-01-10,1,2002
ABUR,2002-01-11,0.48,0.64,34.400275,-119.7445915,2002-01-11,1,2002
ABUR,2002-01-12,0.51,0.67,34.400275,-119.7445915,2002-01-12,1,2002
ABUR,2002-01-13,0.39,0.49,34.400275,-119.7445915,2002-01-13,1,2002
ABUR,2002-01-14,0.3,0.35,34.400275,-119.7445915,2002-01-14,1,2002
ABUR,2002-01-15,0.19,0.27,34.400275,-119.7445915,2002-01-15,1,2002
ABUR,2002-01-16,0.15,0.17,34.400275,-119.7445915,2002-01-16,1,2002
ABUR,2002-01-17,0.16,0.2,34.400275,-119.7445915,2002-01-17,1,2002
ABUR,2002-01-18,0.22,0.26,34.400275,-119.7445915,2002-01-18,1,2002
ABUR,2002-01-19,0.18,0.22,34.400275,-119.7445915,2002-01-19,1,2002
ABUR,2002-01-20,0.15,0.18,34.400275,-119.7445915,2002-01-20,1,2002
ABUR,2002-01-21,0.18,0.21,34.400275,-119.7445915,2002-01-21,1,2002
ABUR,2002-01-22,0.21,0.24,34.400275,-119.7445915,2002-01-22,1,2002
ABUR,2002-01-23,0.27,0.31,34.400275,-119.7445915,2002-01-23,1,2002
ABUR,2002-01-24,0.22,0.25,34.400275,-119.7445915,2002-01-24,1,2002
ABUR,2002-01-25,0.14,0.17,34.400275,-119.7445915,2002-01-25,1,2002
ABUR,2002-01-26,0.09,0.16,34.400275,-119.7445915,2002-01-26,1,2002
ABUR,2002-01-27,0.24,0.33,34.400275,-119.7445915,2002-01-27,1,2002
ABUR,2002-01-28,0.29,0.38,34.400275,-119.7445915,2002-01-28,1,2002
ABUR,2002-01-29,0.18,0.23,34.400275,-119.7445915,2002-01-29,1,2002
ABUR,2002-01-30,0.1,0.14,34.400275,-119.7445915,2002-01-30,1,2002
ABUR,2002-01-31,0.07,0.07,34.400275,-119.7445915,2002-01-31,1,2002
ABUR,2002-02-01,0.08,0.14,34.400275,-119.7445915,2002-02-01,2,2002
ABUR,2002-02-02,0.25,0.29,34.400275,-119.7445915,2002-02-02,2,2002
ABUR,2002-02-03,0.19,0.23,34.400275,-119.7445915,2002-02-03,2,2002
ABUR,2002-02-04,0.18,0.21,34.400275,-119.7445915,2002-02-04,2,2002
ABUR,2002-02-05,0.19,0.21,34.400275,-119.7445915,2002-02-05,2,2002
ABUR,2002-02-06,0.25,0.31,34.400275,-119.7445915,2002-02-06,2,2002
ABUR,2002-02-07,0.31,0.43,34.400275,-119.7445915,2002-02-07,2,2002
ABUR,2002-02-08,0.52,0.6,34.400275,-119.7445915,2002-02-08,2,2002
ABUR,2002-02-09,0.42,0.56,34.400275,-119.7445915,2002-02-09,2,2002
ABUR,2002-02-10,0.27,0.47,34.400275,-119.7445915,2002-02-10,2,2002
ABUR,2002-02-11,0.58,0.72,34.400275,-119.7445915,2002-02-11,2,2002
ABUR,2002-02-12,0.34,0.46,34.400275,-119.7445915,2002-02-12,2,2002
ABUR,2002-02-13,0.23,0.26,34.400275,-119.7445915,2002-02-13,2,2002
ABUR,2002-02-14,0.25,0.28,34.400275,-119.7445915,2002-02-14,2,2002
ABUR,2002-02-15,0.29,0.32,34.400275,-119.7445915,2002-02-15,2,2002
ABUR,2002-02-16,0.27,0.33,34.400275,-119.7445915,2002-02-16,2,2002
ABUR,2002-02-17,0.28,0.38,34.400275,-119.7445915,2002-02-17,2,2002
ABUR,2002-02-18,0.49,0.63,34.400275,-119.7445915,2002-02-18,2,2002
ABUR,2002-02-19,0.22,0.32,34.400275,-119.7445915,2002-02-19,2,2002
ABUR,2002-02-20,0.12,0.16,34.400275,-119.7445915,2002-02-20,2,2002
ABUR,2002-02-21,0.16,0.17,34.400275,-119.7445915,2002-02-21,2,2002
ABUR,2002-02-22,0.14,0.16,34.400275,-119.7445915,2002-02-22,2,2002
ABUR,2002-02-23,0.17,0.27,34.400275,-119.7445915,2002-02-23,2,2002
ABUR,2002-02-24,0.32,0.37,34.400275,-119.7445915,2002-02-24,2,2002
ABUR,2002-02-25,0.29,0.4,34.400275,-119.7445915,2002-02-25,2,2002
ABUR,2002-02-26,0.24,0.33,34.400275,-119.7445915,2002-02-26,2,2002
ABUR,2002-02-27,0.31,0.35,34.400275,-119.7445915,2002-02-27,2,2002
ABUR,2002-02-28,0.24,0.28,34.400275,-119.7445915,2002-02-28,2,2002
ABUR,2002-03-01,0.17,0.2,34.400275,-119.7445915,2002-03-01,3,2002
ABUR,2002-03-02,0.16,0.18,34.400275,-119.7445915,2002-03-02,3,2002
ABUR,2002-03-03,0.16,0.19,34.400275,-119.7445915,2002-03-03,3,2002
ABUR,2002-03-04,0.12,0.14,34.400275,-119.7445915,2002-03-04,3,2002
ABUR,2002-03-05,0.11,0.12,34.400275,-119.7445915,2002-03-05,3,2002
ABUR,2002-03-06,0.11,0.12,34.400275,-119.7445915,2002-03-06,3,2002
ABUR,2002-03-07,0.11,0.12,34.400275,-119.7445915,2002-03-07,3,2002
ABUR,2002-03-08,0.16,0.26,34.400275,-119.7445915,2002-03-08,3,2002
ABUR,2002-03-09,0.08,0.11,34.400275,-119.7445915,2002-03-09,3,2002
ABUR,2002-03-10,0.09,0.1,34.400275,-119.7445915,2002-03-10,3,2002
ABUR,2002-03-11,0.18,0.26,34.400275,-119.7445915,2002-03-11,3,2002
ABUR,2002-03-12,0.22,0.27,34.400275,-119.7445915,2002-03-12,3,2002
ABUR,2002-03-13,0.28,0.38,34.400275,-119.7445915,2002-03-13,3,2002
ABUR,2002-03-14,0.4,0.43,34.400275,-119.7445915,2002-03-14,3,2002
ABUR,2002-03-15,0.34,0.42,34.400275,-119.7445915,2002-03-15,3,2002
ABUR,2002-03-16,0.21,0.26,34.400275,-119.7445915,2002-03-16,3,2002
ABUR,2002-03-17,0.15,0.19,34.400275,-119.7445915,2002-03-17,3,2002
ABUR,2002-03-18,0.14,0.16,34.400275,-119.7445915,2002-03-18,3,2002
ABUR,2002-03-19,0.11,0.15,34.400275,-119.7445915,2002-03-19,3,2002
ABUR,2002-03-20,0.14,0.17,34.400275,-119.7445915,2002-03-20,3,2002
ABUR,2002-03-21,0.1,0.14,34.400275,-119.7445915,2002-03-21,3,2002
ABUR,2002-03-22,0.18,0.25,34.400275,-119.7445915,2002-03-22,3,2002
ABUR,2002-03-23,0.36,0.41,34.400275,-119.7445915,2002-03-23,3,2002
ABUR,2002-03-24,0.26,0.37,34.400275,-119.7445915,2002-03-24,3,2002
ABUR,2002-03-25,0.14,0.17,34.400275,-119.7445915,2002-03-25,3,2002
ABUR,2002-03-26,0.16,0.18,34.400275,-119.7445915,2002-03-26,3,2002
ABUR,2002-03-27,0.14,0.18,34.400275,-119.7445915,2002-03-27,3,2002
ABUR,2002-03-28,0.16,0.19,34.400275,-119.7445915,2002-03-28,3,2002
ABUR,2002-03-29,0.18,0.23,34.400275,-119.7445915,2002-03-29,3,2002
ABUR,2002-03-30,0.14,0.17,34.400275,-119.7445915,2002-03-30,3,2002
ABUR,2002-03-31,0.12,0.15,34.400275,-119.7445915,2002-03-31,3,2002
ABUR,2002-10-01,0.57,0.68,34.400275,-119.7445915,2002-10-01,10,2002
ABUR,2002-10-02,0.58,0.7,34.400275,-119.7445915,2002-10-02,10,2002
ABUR,2002-10-03,0.43,0.53,34.400275,-119.7445915,2002-10-03,10,2002
ABUR,2002-10-04,0.41,0.46,34.400275,-119.7445915,2002-10-04,10,2002
ABUR,2002-10-05,0.42,0.52,34.400275,-119.7445915,2002-10-05,10,2002
ABUR,2002-10-06,0.41,0.53,34.400275,-119.7445915,2002-10-06,10,2002
ABUR,2002-10-07,0.35,0.38,34.400275,-119.7445915,2002-10-07,10,2002
ABUR,2002-10-08,0.52,0.69,34.400275,-119.7445915,2002-10-08,10,2002
ABUR,2002-10-09,0.52,0.73,34.400275,-119.7445915,2002-10-09,10,2002
ABUR,2002-10-10,0.37,0.52,34.400275,-119.7445915,2002-10-10,10,2002
ABUR,2002-10-11,0.27,0.43,34.400275,-119.7445915,2002-10-11,10,2002
ABUR,2002-10-12,0.29,0.37,34.400275,-119.7445915,2002-10-12,10,2002
ABUR,2002-10-13,0.39,0.45,34.400275,-119.7445915,2002-10-13,10,2002
ABUR,2002-10-14,0.49,0.59,34.400275,-119.7445915,2002-10-14,10,2002
ABUR,2002-10-15,0.6,0.78,34.400275,-119.7445915,2002-10-15,10,2002
ABUR,2002-10-16,0.64,1.01,34.400275,-119.7445915,2002-10-16,10,2002
ABUR,2002-10-17,0.49,0.54,34.400275,-119.7445915,2002-10-17,10,2002
ABUR,2002-10-18,0.44,0.59,34.400275,-119.7445915,2002-10-18,10,2002
ABUR,2002-10-19,0.47,0.58,34.400275,-119.7445915,2002-10-19,10,2002
ABUR,2002-10-20,0.75,0.83,34.400275,-119.7445915,2002-10-20,10,2002
ABUR,2002-10-21,0.68,0.83,34.400275,-119.7445915,2002-10-21,10,2002
ABUR,2002-10-22,0.64,0.68,34.400275,-119.7445915,2002-10-22,10,2002
ABUR,2002-10-23,0.71,0.81,34.400275,-119.7445915,2002-10-23,10,2002
ABUR,2002-10-24,0.6,0.71,34.400275,-119.7445915,2002-10-24,10,2002
ABUR,2002-10-25,0.46,0.61,34.400275,-119.7445915,2002-10-25,10,2002
ABUR,2002-10-26,0.4,0.89,34.400275,-119.7445915,2002-10-26,10,2002
ABUR,2002-10-27,0.68,0.95,34.400275,-119.7445915,2002-10-27,10,2002
ABUR,2002-10-28,0.5,0.58,34.400275,-119.7445915,2002-10-28,10,2002
ABUR,2002-10-29,0.51,0.55,34.400275,-119.7445915,2002-10-29,10,2002
ABUR,2002-10-30,0.51,0.56,34.400275,-119.7445915,2002-10-30,10,2002
ABUR,2002-10-31,0.51,0.57,34.400275,-119.7445915,2002-10-31,10,2002
ABUR,2002-11-01,0.52,0.66,34.400275,-119.7445915,2002-11-01,11,2002
ABUR,2002-11-02,0.43,0.48,34.400275,-119.7445915,2002-11-02,11,2002
ABUR,2002-11-03,0.4,0.44,34.400275,-119.7445915,2002-11-03,11,2002
ABUR,2002-11-04,0.58,0.67,34.400275,-119.7445915,2002-11-04,11,2002
ABUR,2002-11-05,0.57,0.8,34.400275,-119.7445915,2002-11-05,11,2002
ABUR,2002-11-06,0.45,0.5,34.400275,-119.7445915,2002-11-06,11,2002
ABUR,2002-11-07,0.58,0.83,34.400275,-119.7445915,2002-11-07,11,2002
ABUR,2002-11-08,1.21,1.52,34.400275,-119.7445915,2002-11-08,11,2002
ABUR,2002-11-09,1.26,1.53,34.400275,-119.7445915,2002-11-09,11,2002
ABUR,2002-11-10,1.06,1.13,34.400275,-119.7445915,2002-11-10,11,2002
ABUR,2002-11-11,0.9,1.17,34.400275,-119.7445915,2002-11-11,11,2002
ABUR,2002-11-12,0.62,0.74,34.400275,-119.7445915,2002-11-12,11,2002
ABUR,2002-11-13,0.64,0.97,34.400275,-119.7445915,2002-11-13,11,2002
ABUR,2002-11-14,0.92,1.04,34.400275,-119.7445915,2002-11-14,11,2002
ABUR,2002-11-15,0.63,0.77,34.400275,-119.7445915,2002-11-15,11,2002
ABUR,2002-11-16,0.44,0.51,34.400275,-119.7445915,2002-11-16,11,2002
ABUR,2002-11-17,0.48,0.57,34.400275,-119.7445915,2002-11-17,11,2002
ABUR,2002-11-18,0.58,0.64,34.400275,-119.7445915,2002-11-18,11,2002
ABUR,2002-11-19,0.5,0.55,34.400275,-119.7445915,2002-11-19,11,2002
ABUR,2002-11-20,0.44,0.48,34.400275,-119.7445915,2002-11-20,11,2002
ABUR,2002-11-21,0.45,0.51,34.400275,-119.7445915,2002-11-21,11,2002
ABUR,2002-11-22,0.49,0.67,34.400275,-119.7445915,2002-11-22,11,2002
ABUR,2002-11-23,0.7,0.81,34.400275,-119.7445915,2002-11-23,11,2002
ABUR,2002-11-24,0.71,1.01,34.400275,-119.7445915,2002-11-24,11,2002
ABUR,2002-11-25,0.59,0.69,34.400275,-119.7445915,2002-11-25,11,2002
ABUR,2002-11-26,0.63,0.67,34.400275,-119.7445915,2002-11-26,11,2002
ABUR,2002-11-27,0.5,0.56,34.400275,-119.7445915,2002-11-27,11,2002
ABUR,2002-11-28,0.44,0.51,34.400275,-119.7445915,2002-11-28,11,2002
ABUR,2002-11-29,0.43,0.46,34.400275,-119.7445915,2002-11-29,11,2002
ABUR,2002-11-30,0.42,0.52,34.400275,-119.7445915,2002-11-30,11,2002
ABUR,2002-12-01,0.38,0.44,34.400275,-119.7445915,2002-12-01,12,2002
ABUR,2002-12-02,0.45,0.48,34.400275,-119.7445915,2002-12-02,12,2002
ABUR,2002-12-03,0.49,0.7,34.400275,-119.7445915,2002-12-03,12,2002
ABUR,2002-12-04,0.37,0.41,34.400275,-119.7445915,2002-12-04,12,2002
ABUR,2002-12-05,0.37,0.43,34.400275,-119.7445915,2002-12-05,12,2002
ABUR,2002-12-06,0.59,0.85,34.400275,-119.7445915,2002-12-06,12,2002
ABUR,2002-12-07,0.83,0.91,34.400275,-119.7445915,2002-12-07,12,2002
ABUR,2002-12-08,0.7,0.88,34.400275,-119.7445915,2002-12-08,12,2002
ABUR,2002-12-09,0.52,0.64,34.400275,-119.7445915,2002-12-09,12,2002
ABUR,2002-12-10,0.81,1.32,34.400275,-119.7445915,2002-12-10,12,2002
ABUR,2002-12-11,0.98,1.38,34.400275,-119.7445915,2002-12-11,12,2002
ABUR,2002-12-12,0.76,0.94,34.400275,-119.7445915,2002-12-12,12,2002
ABUR,2002-12-13,0.61,0.65,34.400275,-119.7445915,2002-12-13,12,2002
ABUR,2002-12-14,0.78,0.88,34.400275,-119.7445915,2002-12-14,12,2002
ABUR,2002-12-15,1.07,1.29,34.400275,-119.7445915,2002-12-15,12,2002
ABUR,2002-12-16,1.15,1.55,34.400275,-119.7445915,2002-12-16,12,2002
ABUR,2002-12-17,1.46,1.7,34.400275,-119.7445915,2002-12-17,12,2002
ABUR,2002-12-18,1.2,1.45,34.400275,-119.7445915,2002-12-18,12,2002
ABUR,2002-12-19,0.78,1.02,34.400275,-119.7445915,2002-12-19,12,2002
ABUR,2002-12-20,1.19,1.61,34.400275,-119.7445915,2002-12-20,12,2002
ABUR,2002-12-21,1.12,1.39,34.400275,-119.7445915,2002-12-21,12,2002
ABUR,2002-12-22,0.8,1.05,34.400275,-119.7445915,2002-12-22,12,2002
ABUR,2002-12-23,0.87,1.09,34.400275,-119.7445915,2002-12-23,12,2002
ABUR,2002-12-24,0.49,0.61,34.400275,-119.7445915,2002-12-24,12,2002
ABUR,2002-12-25,0.43,0.48,34.400275,-119.7445915,2002-12-25,12,2002
ABUR,2002-12-26,0.37,0.44,34.400275,-119.7445915,2002-12-26,12,2002
ABUR,2002-12-27,0.54,0.72,34.400275,-119.7445915,2002-12-27,12,2002
ABUR,2002-12-28,0.5,0.55,34.400275,-119.7445915,2002-12-28,12,2002
ABUR,2002-12-29,1.09,1.4,34.400275,-119.7445915,2002-12-29,12,2002
ABUR,2002-12-30,1.13,1.45,34.400275,-119.7445915,2002-12-30,12,2002
ABUR,2002-12-31,0.71,0.91,34.400275,-119.7445915,2002-12-31,12,2002
ABUR,2003-01-01,1.01,1.16,34.400275,-119.7445915,2003-01-01,1,2003
ABUR,2003-01-02,0.81,0.91,34.400275,-119.7445915,2003-01-02,1,2003
ABUR,2003-01-03,0.63,0.72,34.400275,-119.7445915,2003-01-03,1,2003
ABUR,2003-01-04,0.77,0.86,34.400275,-119.7445915,2003-01-04,1,2003
ABUR,2003-01-05,0.85,0.99,34.400275,-119.7445915,2003-01-05,1,2003
ABUR,2003-01-06,0.97,1.11,34.400275,-119.7445915,2003-01-06,1,2003
ABUR,2003-01-07,1.04,1.24,34.400275,-119.7445915,2003-01-07,1,2003
ABUR,2003-01-08,1.1,1.3,34.400275,-119.7445915,2003-01-08,1,2003
ABUR,2003-01-09,0.78,0.99,34.400275,-119.7445915,2003-01-09,1,2003
ABUR,2003-01-10,0.81,0.94,34.400275,-119.7445915,2003-01-10,1,2003
ABUR,2003-01-11,0.63,0.71,34.400275,-119.7445915,2003-01-11,1,2003
ABUR,2003-01-12,0.63,0.68,34.400275,-119.7445915,2003-01-12,1,2003
ABUR,2003-01-13,0.73,0.77,34.400275,-119.7445915,2003-01-13,1,2003
ABUR,2003-01-14,0.8,0.87,34.400275,-119.7445915,2003-01-14,1,2003
ABUR,2003-01-15,0.67,0.79,34.400275,-119.7445915,2003-01-15,1,2003
ABUR,2003-01-16,0.53,0.6,34.400275,-119.7445915,2003-01-16,1,2003
ABUR,2003-01-17,0.42,0.5,34.400275,-119.7445915,2003-01-17,1,2003
ABUR,2003-01-18,0.48,0.6,34.400275,-119.7445915,2003-01-18,1,2003
ABUR,2003-01-19,0.52,0.65,34.400275,-119.7445915,2003-01-19,1,2003
ABUR,2003-01-20,0.79,0.93,34.400275,-119.7445915,2003-01-20,1,2003
ABUR,2003-01-21,0.59,0.77,34.400275,-119.7445915,2003-01-21,1,2003
ABUR,2003-01-22,0.58,0.65,34.400275,-119.7445915,2003-01-22,1,2003
ABUR,2003-01-23,0.8,0.94,34.400275,-119.7445915,2003-01-23,1,2003
ABUR,2003-01-24,1.29,1.49,34.400275,-119.7445915,2003-01-24,1,2003
ABUR,2003-01-25,1.15,1.45,34.400275,-119.7445915,2003-01-25,1,2003
ABUR,2003-01-26,0.97,1.1,34.400275,-119.7445915,2003-01-26,1,2003
ABUR,2003-01-27,0.7,0.84,34.400275,-119.7445915,2003-01-27,1,2003
ABUR,2003-01-28,0.76,0.86,34.400275,-119.7445915,2003-01-28,1,2003
ABUR,2003-01-29,0.7,0.79,34.400275,-119.7445915,2003-01-29,1,2003
ABUR,2003-01-30,0.65,0.78,34.400275,-119.7445915,2003-01-30,1,2003
ABUR,2003-01-31,0.49,0.58,34.400275,-119.7445915,2003-01-31,1,2003
ABUR,2003-02-01,0.59,0.87,34.400275,-119.7445915,2003-02-01,2,2003
ABUR,2003-02-02,0.84,0.94,34.400275,-119.7445915,2003-02-02,2,2003
ABUR,2003-02-03,0.58,0.68,34.400275,-119.7445915,2003-02-03,2,2003
ABUR,2003-02-04,0.41,0.49,34.400275,-119.7445915,2003-02-04,2,2003
ABUR,2003-02-05,0.34,0.48,34.400275,-119.7445915,2003-02-05,2,2003
ABUR,2003-02-06,0.31,0.41,34.400275,-119.7445915,2003-02-06,2,2003
ABUR,2003-02-07,0.39,0.56,34.400275,-119.7445915,2003-02-07,2,2003
ABUR,2003-02-08,0.47,0.54,34.400275,-119.7445915,2003-02-08,2,2003
ABUR,2003-02-09,0.41,0.45,34.400275,-119.7445915,2003-02-09,2,2003
ABUR,2003-02-10,0.32,0.41,34.400275,-119.7445915,2003-02-10,2,2003
ABUR,2003-02-11,0.43,0.75,34.400275,-119.7445915,2003-02-11,2,2003
ABUR,2003-02-12,0.61,0.67,34.400275,-119.7445915,2003-02-12,2,2003
ABUR,2003-02-13,0.52,0.68,34.400275,-119.7445915,2003-02-13,2,2003
ABUR,2003-02-14,0.58,0.92,34.400275,-119.7445915,2003-02-14,2,2003
ABUR,2003-02-15,0.64,0.92,34.400275,-119.7445915,2003-02-15,2,2003
ABUR,2003-02-16,0.54,0.8,34.400275,-119.7445915,2003-02-16,2,2003
ABUR,2003-02-17,0.82,0.91,34.400275,-119.7445915,2003-02-17,2,2003
ABUR,2003-02-18,0.82,0.94,34.400275,-119.7445915,2003-02-18,2,2003
ABUR,2003-02-19,0.56,0.79,34.400275,-119.7445915,2003-02-19,2,2003
ABUR,2003-02-20,0.7,0.9,34.400275,-119.7445915,2003-02-20,2,2003
ABUR,2003-02-21,0.57,0.7,34.400275,-119.7445915,2003-02-21,2,2003
ABUR,2003-02-22,0.51,0.53,34.400275,-119.7445915,2003-02-22,2,2003
ABUR,2003-02-23,0.52,0.61,34.400275,-119.7445915,2003-02-23,2,2003
ABUR,2003-02-24,0.48,0.55,34.400275,-119.7445915,2003-02-24,2,2003
ABUR,2003-02-25,0.74,1.28,34.400275,-119.7445915,2003-02-25,2,2003
ABUR,2003-02-26,1.24,1.44,34.400275,-119.7445915,2003-02-26,2,2003
ABUR,2003-02-27,1.0,1.23,34.400275,-119.7445915,2003-02-27,2,2003
ABUR,2003-02-28,0.86,1.16,34.400275,-119.7445915,2003-02-28,2,2003
ABUR,2003-03-01,0.73,0.89,34.400275,-119.7445915,2003-03-01,3,2003
ABUR,2003-03-02,0.58,0.91,34.400275,-119.7445915,2003-03-02,3,2003
ABUR,2003-03-03,0.58,0.63,34.400275,-119.7445915,2003-03-03,3,2003
ABUR,2003-03-04,0.54,0.62,34.400275,-119.7445915,2003-03-04,3,2003
ABUR,2003-03-05,0.58,0.65,34.400275,-119.7445915,2003-03-05,3,2003
ABUR,2003-03-06,0.54,0.67,34.400275,-119.7445915,2003-03-06,3,2003
ABUR,2003-03-07,0.47,0.57,34.400275,-119.7445915,2003-03-07,3,2003
ABUR,2003-03-08,0.56,0.73,34.400275,-119.7445915,2003-03-08,3,2003
ABUR,2003-03-09,0.47,0.51,34.400275,-119.7445915,2003-03-09,3,2003
ABUR,2003-03-10,0.61,0.68,34.400275,-119.7445915,2003-03-10,3,2003
ABUR,2003-03-11,0.76,0.8,34.400275,-119.7445915,2003-03-11,3,2003
ABUR,2003-03-12,0.68,0.87,34.400275,-119.7445915,2003-03-12,3,2003
ABUR,2003-03-13,0.42,0.49,34.400275,-119.7445915,2003-03-13,3,2003
ABUR,2003-03-14,0.64,1.08,34.400275,-119.7445915,2003-03-14,3,2003
ABUR,2003-03-15,1.12,1.48,34.400275,-119.7445915,2003-03-15,3,2003
ABUR,2003-03-16,1.43,1.59,34.400275,-119.7445915,2003-03-16,3,2003
ABUR,2003-03-17,1.31,1.49,34.400275,-119.7445915,2003-03-17,3,2003
ABUR,2003-03-18,1.26,1.44,34.400275,-119.7445915,2003-03-18,3,2003
ABUR,2003-03-19,0.92,1.3,34.400275,-119.7445915,2003-03-19,3,2003
ABUR,2003-03-20,0.88,1.08,34.400275,-119.7445915,2003-03-20,3,2003
ABUR,2003-03-21,0.93,1.18,34.400275,-119.7445915,2003-03-21,3,2003
ABUR,2003-03-22,0.83,0.97,34.400275,-119.7445915,2003-03-22,3,2003
ABUR,2003-03-23,0.78,0.9,34.400275,-119.7445915,2003-03-23,3,2003
